You must provide build-on information (in quotes if more than 1 flag).\r\n;You must provide build-on information (in quotes if more than 1 flag).\r\n
You must provide mob flags.\r\n;You must provide mob flags.\r\n
You must reclaim from the main room of the building.\r\n;You must reclaim from the main room of the building.\r\n
You must specify a direction to link the entrance.\r\n;You must specify a direction to link the entrance.\r\n
You must specify a group option, or type HELP GROUP for more info.\r\n;You must specify a group option, or type HELP GROUP for more info.\r\n
You must specify a number.\r\n;You must specify a number.\r\n
You must specify a quantity between 1 and 10000, %d given.\r\n;You must specify a quantity between 1 and 10000, %d given.\r\n
You must specify a quantity between 1 and 10000.\r\n;You must specify a quantity between 1 and 10000.\r\n
You must specify a single color code (for example, \t&r).\r\n;You must specify a single color code (for example, \t&r).\r\n
You must specify a single color code, starting with \t&.\r\n;You must specify a single color code, starting with \t&.\r\n
You must specify a trigger to remove.\r\n;You must specify a trigger to remove.\r\n
You must specify a valid mob vnum.\r\n;You must specify a valid mob vnum.\r\n
You must specify a valid player to dedicate the building to.\r\n;You must specify a valid player to dedicate the building to.\r\n
You must specify a vnum for the entrance portal.\r\n;You must specify a vnum for the entrance portal.\r\n
You must specify a vnum for the exit portal.\r\n;You must specify a vnum for the exit portal.\r\n
You must specify a vnum.\r\n;You must specify a vnum.\r\n
You must specify an icon that is 4 characters long, not counting color codes.\r\n;You must specify an icon that is 4 characters long, not counting color codes.\r\n
You must specify the keywords for the extra description you're adding.\r\n;You must specify the keywords for the extra description you're adding.\r\n
You must specify whether you want to set or remove the description.\r\n;You must specify whether you want to set or remove the description.\r\n
You must specify whether you're moving it up or down in the list.\r\n;You must specify whether you're moving it up or down in the list.\r\n
You must start the tunnel from: %s\r\n;You must start the tunnel from: %s\r\n
You must type 'util yearly confirm' to do this. It will cause decay on the entire map.\r\n;You must type 'util yearly confirm' to do this. It will cause decay on the entire map.\r\n
You MUST type \.map deleteroom ok\. This will delete the room you're in.\r\n;You MUST type \.map deleteroom ok\. This will delete the room you're in.\r\n
You must type the word CONFIRM, in all caps, after the target name.\r\n;You must type the word CONFIRM, in all caps, after the target name.\r\n
You must type the word CONFIRM, in all caps, after your password.\r\n;You must type the word CONFIRM, in all caps, after your password.\r\n
You must wait another %d second%s to fire it.\r\n;You must wait another %d second%s to fire it.\r\n
You muster up as much mana as you can and send out a shockwave, healing the entire party!\r\n;You muster up as much mana as you can and send out a shockwave, healing the entire party!\r\n
You need;You need
You need %d %s point%s to do that.\r\n;You need %d %s point%s to do that.\r\n
You need %d blood to regenerate.\r\n;You need %d blood to regenerate.\r\n
You need %d mana to perform that %s.\r\n;You need %d mana to perform that %s.\r\n
You need %d move points to do that.\r\n, cost;You need %d move points to do that.\r\n, cost
You need %d move points to prick.\r\n;You need %d move points to prick.\r\n
You need %s to make that.\r\n;You need %s to make that.\r\n
You need %s to post that.\r\n;You need %s to post that.\r\n
You need a container of water to %s that.\r\n;You need a container of water to %s that.\r\n
You need a fire to bake the clay.\r\n;You need a fire to bake the clay.\r\n
You need a good fire to do that.\r\n;You need a good fire to do that.\r\n
You need a press to do that.\r\n;You need a press to do that.\r\n
You need a second group member present to help summon.\r\n;You need a second group member present to help summon.\r\n
You need a sharp tool to butcher with.\r\n;You need a sharp tool to butcher with.\r\n
You need a shovel to do that.\r\n;You need a shovel to do that.\r\n
You need a shovel to excavate.\r\n;You need a shovel to excavate.\r\n
You need a shovel to fill in the trench.\r\n;You need a shovel to fill in the trench.\r\n
You need at least %d in %s to buy %s.\r\n;You need at least %d in %s to buy %s.\r\n
You need the Navigation ability to list the coordinates of your territory.\r\n;You need the Navigation ability to list the coordinates of your territory.\r\n
You need the Roads ability and an Empire skill of at least %d to set up road signs.\r\n;You need the Roads ability and an Empire skill of at least %d to set up road signs.\r\n
You need the Stablemaster ability to release a mount.\r\n;You need the Stablemaster ability to release a mount.\r\n
You need the workforce privilege to change what this tavern is brewing.\r\n;You need the workforce privilege to change what this tavern is brewing.\r\n
You need to %s that at the carpenter!\r\n;You need to %s that at the carpenter!\r\n
You need to %s that at the glassblower!\r\n;You need to %s that at the glassblower!\r\n
You need to %s that at the shipyard!\r\n;You need to %s that at the shipyard!\r\n
You need to at least be %s.\r\n;You need to at least be %s.\r\n
You need to be a vampire to feed blood to others.\r\n;You need to be a vampire to feed blood to others.\r\n
You need to be at a starting location to transport!\r\n;You need to be at a starting location to transport!\r\n
You need to be at the tailor to do that.\r\n;You need to be at the tailor to do that.\r\n
You need to be holding a pan to do that.\r\n;You need to be holding a pan to do that.\r\n
You need to be in a forge to do that.\r\n;You need to be in a forge to do that.\r\n
You need to be in a group in order to do this.\r\n;You need to be in a group in order to do this.\r\n
You need to be in a mill to do that.\r\n;You need to be in a mill to do that.\r\n
You need to be in a stable to shear anything.\r\n;You need to be in a stable to shear anything.\r\n
You need to be in a vault to retrieve %s.\r\n;You need to be in a vault to retrieve %s.\r\n
You need to be in one of the interior rooms of a building first.\r\n;You need to be in one of the interior rooms of a building first.\r\n
You need to be outdoors to circle buildings.\r\n;You need to be outdoors to circle buildings.\r\n
You need to be outdoors to do perform the Devastation Ritual.\r\n;You need to be outdoors to do perform the Devastation Ritual.\r\n
You need to be using a sharp tool to %s.\r\n;You need to be using a sharp tool to %s.\r\n
You need to be using a sharp tool to scrape anything.\r\n;You need to be using a sharp tool to scrape anything.\r\n
You need to be using a sharp tool to scrape it.\r\n;You need to be using a sharp tool to scrape it.\r\n
You need to be using some kind of hammer to chip it.\r\n;You need to be using some kind of hammer to chip it.\r\n
You need to be wielding a sharp tool to skin a corpse.\r\n;You need to be wielding a sharp tool to skin a corpse.\r\n
You need to build facing: %s\r\n;You need to build facing: %s\r\n
You need to build on: %s\r\n;You need to build on: %s\r\n
You need to build with the reverse side facing: %s\r\n;You need to build with the reverse side facing: %s\r\n
You need to buy %s before you can buy %s.\r\n;You need to buy %s before you can buy %s.\r\n
You need to buy the %s ability to %s that.\r\n;You need to buy the %s ability to %s that.\r\n
You need to buy the Prospect ability before you can use it.\r\n;You need to buy the Prospect ability before you can use it.\r\n
You need to create at LEAST one.\r\n;You need to create at LEAST one.\r\n
You need to dismantle from the main room.\r\n;You need to dismantle from the main room.\r\n
You need to establish a trade pact to retrieve anything here.\r\n;You need to establish a trade pact to retrieve anything here.\r\n
You need to establish a trade pact to store your things here.\r\n;You need to establish a trade pact to store your things here.\r\n
You need to finish building first.\r\n;You need to finish building first.\r\n
You need to finish building the stable before you can milk anything.\r\n;You need to finish building the stable before you can milk anything.\r\n
You need to finish it before you can cast Ritual of Defense.\r\n;You need to finish it before you can cast Ritual of Defense.\r\n
You need to finish it before you can perform the chant of druids.\r\n;You need to finish it before you can perform the chant of druids.\r\n
You need to finish the building before you can designate rooms.\r\n;You need to finish the building before you can designate rooms.\r\n
You need to harness %d animal%s to it before you can lead it.\r\n;You need to harness %d animal%s to it before you can lead it.\r\n
